course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary
GVS-GGOV-GUJ-STD04-GEN-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - English - 2027-2028,GVS-GGOV-GUJ-4-GEN-ENG-27,GVS-GGOV-GUJ-STD04-GEN-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Hindi - 2027-2028,GVS-GGOV-GUJ-4-GEN-HIN-27,GVS-GGOV-GUJ-STD04-GEN-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Mathematics - 2027-2028,GVS-GGOV-GUJ-4-GEN-MATH-27,GVS-GGOV-GUJ-STD04-GEN-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-EVS-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Environmental Studies - 2027-2028,GVS-GGOV-GUJ-4-GEN-EVS-27,GVS-GGOV-GUJ-STD04-GEN-EVS-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-COMP-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Computer Studies - 2027-2028,GVS-GGOV-GUJ-4-GEN-COMP-27,GVS-GGOV-GUJ-STD04-GEN-COMP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-ARTC-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Art and Craft - 2027-2028,GVS-GGOV-GUJ-4-GEN-ARTC-27,GVS-GGOV-GUJ-STD04-GEN-ARTC-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-4-GEN-HPE-27,GVS-GGOV-GUJ-STD04-GEN-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD04-GEN-VALUE-2027,Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Value Education / Moral Science - 2027-2028,GVS-GGOV-GUJ-4-GEN-VALUE-27,GVS-GGOV-GUJ-STD04-GEN-VALUE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD04_GEN,GGOV,GVS,GUJ,STD04,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 4 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Gujarati - 2027-2028,GVS-GGOV-GUJ-5-GEN-GUJ-27,GVS-GGOV-GUJ-STD05-GEN-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - English - 2027-2028,GVS-GGOV-GUJ-5-GEN-ENG-27,GVS-GGOV-GUJ-STD05-GEN-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Hindi - 2027-2028,GVS-GGOV-GUJ-5-GEN-HIN-27,GVS-GGOV-GUJ-STD05-GEN-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Mathematics - 2027-2028,GVS-GGOV-GUJ-5-GEN-MATH-27,GVS-GGOV-GUJ-STD05-GEN-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-EVS-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Environmental Studies - 2027-2028,GVS-GGOV-GUJ-5-GEN-EVS-27,GVS-GGOV-GUJ-STD05-GEN-EVS-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-COMP-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Computer Studies - 2027-2028,GVS-GGOV-GUJ-5-GEN-COMP-27,GVS-GGOV-GUJ-STD05-GEN-COMP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-ARTC-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Art and Craft - 2027-2028,GVS-GGOV-GUJ-5-GEN-ARTC-27,GVS-GGOV-GUJ-STD05-GEN-ARTC-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-5-GEN-HPE-27,GVS-GGOV-GUJ-STD05-GEN-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD05-GEN-VALUE-2027,Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Value Education / Moral Science - 2027-2028,GVS-GGOV-GUJ-5-GEN-VALUE-27,GVS-GGOV-GUJ-STD05-GEN-VALUE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD05_GEN,GGOV,GVS,GUJ,STD05,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 5 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Gujarati - 2027-2028,GVS-GGOV-GUJ-6-GEN-GUJ-27,GVS-GGOV-GUJ-STD06-GEN-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - English - 2027-2028,GVS-GGOV-GUJ-6-GEN-ENG-27,GVS-GGOV-GUJ-STD06-GEN-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Hindi - 2027-2028,GVS-GGOV-GUJ-6-GEN-HIN-27,GVS-GGOV-GUJ-STD06-GEN-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-SAN-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Sanskrit - 2027-2028,GVS-GGOV-GUJ-6-GEN-SAN-27,GVS-GGOV-GUJ-STD06-GEN-SAN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,SAN,Sanskrit,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Sanskrit - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Mathematics - 2027-2028,GVS-GGOV-GUJ-6-GEN-MATH-27,GVS-GGOV-GUJ-STD06-GEN-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-SCI-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Science - 2027-2028,GVS-GGOV-GUJ-6-GEN-SCI-27,GVS-GGOV-GUJ-STD06-GEN-SCI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,SCI,Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-SS-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Social Science - 2027-2028,GVS-GGOV-GUJ-6-GEN-SS-27,GVS-GGOV-GUJ-STD06-GEN-SS-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,SS,Social Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Social Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-COMP-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Computer Studies - 2027-2028,GVS-GGOV-GUJ-6-GEN-COMP-27,GVS-GGOV-GUJ-STD06-GEN-COMP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-ARTEDU-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Art Education - 2027-2028,GVS-GGOV-GUJ-6-GEN-ARTEDU-27,GVS-GGOV-GUJ-STD06-GEN-ARTEDU-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,ARTEDU,Art Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Art Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-6-GEN-HPE-27,GVS-GGOV-GUJ-STD06-GEN-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD06-GEN-VALUE-2027,Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Value Education / Moral Science - 2027-2028,GVS-GGOV-GUJ-6-GEN-VALUE-27,GVS-GGOV-GUJ-STD06-GEN-VALUE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD06_GEN,GGOV,GVS,GUJ,STD06,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 6 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Gujarati - 2027-2028,GVS-GGOV-GUJ-7-GEN-GUJ-27,GVS-GGOV-GUJ-STD07-GEN-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - English - 2027-2028,GVS-GGOV-GUJ-7-GEN-ENG-27,GVS-GGOV-GUJ-STD07-GEN-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Hindi - 2027-2028,GVS-GGOV-GUJ-7-GEN-HIN-27,GVS-GGOV-GUJ-STD07-GEN-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-SAN-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Sanskrit - 2027-2028,GVS-GGOV-GUJ-7-GEN-SAN-27,GVS-GGOV-GUJ-STD07-GEN-SAN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,SAN,Sanskrit,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Sanskrit - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Mathematics - 2027-2028,GVS-GGOV-GUJ-7-GEN-MATH-27,GVS-GGOV-GUJ-STD07-GEN-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-SCI-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Science - 2027-2028,GVS-GGOV-GUJ-7-GEN-SCI-27,GVS-GGOV-GUJ-STD07-GEN-SCI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,SCI,Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-SS-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Social Science - 2027-2028,GVS-GGOV-GUJ-7-GEN-SS-27,GVS-GGOV-GUJ-STD07-GEN-SS-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,SS,Social Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Social Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-COMP-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Computer Studies - 2027-2028,GVS-GGOV-GUJ-7-GEN-COMP-27,GVS-GGOV-GUJ-STD07-GEN-COMP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-ARTEDU-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Art Education - 2027-2028,GVS-GGOV-GUJ-7-GEN-ARTEDU-27,GVS-GGOV-GUJ-STD07-GEN-ARTEDU-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,ARTEDU,Art Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Art Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-7-GEN-HPE-27,GVS-GGOV-GUJ-STD07-GEN-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD07-GEN-VALUE-2027,Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Value Education / Moral Science - 2027-2028,GVS-GGOV-GUJ-7-GEN-VALUE-27,GVS-GGOV-GUJ-STD07-GEN-VALUE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD07_GEN,GGOV,GVS,GUJ,STD07,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 7 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-GUJ-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Gujarati - 2027-2028,GVS-GGOV-GUJ-8-GEN-GUJ-27,GVS-GGOV-GUJ-STD08-GEN-GUJ-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-ENG-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - English - 2027-2028,GVS-GGOV-GUJ-8-GEN-ENG-27,GVS-GGOV-GUJ-STD08-GEN-ENG-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - English - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-HIN-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Hindi - 2027-2028,GVS-GGOV-GUJ-8-GEN-HIN-27,GVS-GGOV-GUJ-STD08-GEN-HIN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-SAN-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Sanskrit - 2027-2028,GVS-GGOV-GUJ-8-GEN-SAN-27,GVS-GGOV-GUJ-STD08-GEN-SAN-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,SAN,Sanskrit,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Sanskrit - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-MATH-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Mathematics - 2027-2028,GVS-GGOV-GUJ-8-GEN-MATH-27,GVS-GGOV-GUJ-STD08-GEN-MATH-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-SCI-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Science - 2027-2028,GVS-GGOV-GUJ-8-GEN-SCI-27,GVS-GGOV-GUJ-STD08-GEN-SCI-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,SCI,Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-SS-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Social Science - 2027-2028,GVS-GGOV-GUJ-8-GEN-SS-27,GVS-GGOV-GUJ-STD08-GEN-SS-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,SS,Social Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Social Science - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-COMP-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Computer Studies - 2027-2028,GVS-GGOV-GUJ-8-GEN-COMP-27,GVS-GGOV-GUJ-STD08-GEN-COMP-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-ARTEDU-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Art Education - 2027-2028,GVS-GGOV-GUJ-8-GEN-ARTEDU-27,GVS-GGOV-GUJ-STD08-GEN-ARTEDU-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,ARTEDU,Art Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Art Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-HPE-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Health and Physical Education - 2027-2028,GVS-GGOV-GUJ-8-GEN-HPE-27,GVS-GGOV-GUJ-STD08-GEN-HPE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-GGOV-GUJ-STD08-GEN-VALUE-2027,Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Value Education / Moral Science - 2027-2028,GVS-GGOV-GUJ-8-GEN-VALUE-27,GVS-GGOV-GUJ-STD08-GEN-VALUE-2027,GVS_TRUST_GGOV_GVS_GUJ_STD08_GEN,GGOV,GVS,GUJ,STD08,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - GGOV - Gujarati Medium - Std 8 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
