academic_year,course_code,course_shortname,term_code,term_exam_template_code,enabled,required_for_completion,notes
2027-2028,DPS-GSEB-HIN-STD04-GEN-EVS-2027,DPS-GSEB-HIN-STD04-GEN-EVS-27,TERM2,TERM_EXAM_STD04_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD04-GEN-ART-2027,DPS-GSEB-HIN-STD04-GEN-ART-27,TERM1,TERM_EXAM_STD04_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD04-GEN-ART-2027,DPS-GSEB-HIN-STD04-GEN-ART-27,TERM2,TERM_EXAM_STD04_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD04-GEN-PE-2027,DPS-GSEB-HIN-STD04-GEN-PE-27,TERM1,TERM_EXAM_STD04_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD04-GEN-PE-2027,DPS-GSEB-HIN-STD04-GEN-PE-27,TERM2,TERM_EXAM_STD04_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-GUJ-2027,DPS-GSEB-HIN-STD05-GEN-GUJ-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-GUJ-2027,DPS-GSEB-HIN-STD05-GEN-GUJ-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-HIN-2027,DPS-GSEB-HIN-STD05-GEN-HIN-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-HIN-2027,DPS-GSEB-HIN-STD05-GEN-HIN-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-ENG-2027,DPS-GSEB-HIN-STD05-GEN-ENG-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-ENG-2027,DPS-GSEB-HIN-STD05-GEN-ENG-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-MATH-2027,DPS-GSEB-HIN-STD05-GEN-MATH-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-MATH-2027,DPS-GSEB-HIN-STD05-GEN-MATH-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-EVS-2027,DPS-GSEB-HIN-STD05-GEN-EVS-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-EVS-2027,DPS-GSEB-HIN-STD05-GEN-EVS-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-ART-2027,DPS-GSEB-HIN-STD05-GEN-ART-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-ART-2027,DPS-GSEB-HIN-STD05-GEN-ART-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-PE-2027,DPS-GSEB-HIN-STD05-GEN-PE-27,TERM1,TERM_EXAM_STD05_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD05-GEN-PE-2027,DPS-GSEB-HIN-STD05-GEN-PE-27,TERM2,TERM_EXAM_STD05_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-GUJ-2027,DPS-GSEB-HIN-STD06-GEN-GUJ-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-GUJ-2027,DPS-GSEB-HIN-STD06-GEN-GUJ-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-HIN-2027,DPS-GSEB-HIN-STD06-GEN-HIN-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-HIN-2027,DPS-GSEB-HIN-STD06-GEN-HIN-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-ENG-2027,DPS-GSEB-HIN-STD06-GEN-ENG-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-ENG-2027,DPS-GSEB-HIN-STD06-GEN-ENG-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-MATH-2027,DPS-GSEB-HIN-STD06-GEN-MATH-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-MATH-2027,DPS-GSEB-HIN-STD06-GEN-MATH-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-SCI-2027,DPS-GSEB-HIN-STD06-GEN-SCI-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-SCI-2027,DPS-GSEB-HIN-STD06-GEN-SCI-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-SS-2027,DPS-GSEB-HIN-STD06-GEN-SS-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-SS-2027,DPS-GSEB-HIN-STD06-GEN-SS-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-CS-2027,DPS-GSEB-HIN-STD06-GEN-CS-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-CS-2027,DPS-GSEB-HIN-STD06-GEN-CS-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-ART-2027,DPS-GSEB-HIN-STD06-GEN-ART-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-ART-2027,DPS-GSEB-HIN-STD06-GEN-ART-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-PE-2027,DPS-GSEB-HIN-STD06-GEN-PE-27,TERM1,TERM_EXAM_STD06_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD06-GEN-PE-2027,DPS-GSEB-HIN-STD06-GEN-PE-27,TERM2,TERM_EXAM_STD06_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-GUJ-2027,DPS-GSEB-HIN-STD07-GEN-GUJ-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-GUJ-2027,DPS-GSEB-HIN-STD07-GEN-GUJ-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-HIN-2027,DPS-GSEB-HIN-STD07-GEN-HIN-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-HIN-2027,DPS-GSEB-HIN-STD07-GEN-HIN-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-ENG-2027,DPS-GSEB-HIN-STD07-GEN-ENG-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-ENG-2027,DPS-GSEB-HIN-STD07-GEN-ENG-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-MATH-2027,DPS-GSEB-HIN-STD07-GEN-MATH-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-MATH-2027,DPS-GSEB-HIN-STD07-GEN-MATH-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-SCI-2027,DPS-GSEB-HIN-STD07-GEN-SCI-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-SCI-2027,DPS-GSEB-HIN-STD07-GEN-SCI-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-SS-2027,DPS-GSEB-HIN-STD07-GEN-SS-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-SS-2027,DPS-GSEB-HIN-STD07-GEN-SS-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-CS-2027,DPS-GSEB-HIN-STD07-GEN-CS-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-CS-2027,DPS-GSEB-HIN-STD07-GEN-CS-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-ART-2027,DPS-GSEB-HIN-STD07-GEN-ART-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-ART-2027,DPS-GSEB-HIN-STD07-GEN-ART-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-PE-2027,DPS-GSEB-HIN-STD07-GEN-PE-27,TERM1,TERM_EXAM_STD07_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD07-GEN-PE-2027,DPS-GSEB-HIN-STD07-GEN-PE-27,TERM2,TERM_EXAM_STD07_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-GUJ-2027,DPS-GSEB-HIN-STD08-GEN-GUJ-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-GUJ-2027,DPS-GSEB-HIN-STD08-GEN-GUJ-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-HIN-2027,DPS-GSEB-HIN-STD08-GEN-HIN-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-HIN-2027,DPS-GSEB-HIN-STD08-GEN-HIN-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-ENG-2027,DPS-GSEB-HIN-STD08-GEN-ENG-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-ENG-2027,DPS-GSEB-HIN-STD08-GEN-ENG-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-MATH-2027,DPS-GSEB-HIN-STD08-GEN-MATH-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-MATH-2027,DPS-GSEB-HIN-STD08-GEN-MATH-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-SCI-2027,DPS-GSEB-HIN-STD08-GEN-SCI-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-SCI-2027,DPS-GSEB-HIN-STD08-GEN-SCI-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-SS-2027,DPS-GSEB-HIN-STD08-GEN-SS-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-SS-2027,DPS-GSEB-HIN-STD08-GEN-SS-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-CS-2027,DPS-GSEB-HIN-STD08-GEN-CS-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-CS-2027,DPS-GSEB-HIN-STD08-GEN-CS-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-ART-2027,DPS-GSEB-HIN-STD08-GEN-ART-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-ART-2027,DPS-GSEB-HIN-STD08-GEN-ART-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-PE-2027,DPS-GSEB-HIN-STD08-GEN-PE-27,TERM1,TERM_EXAM_STD08_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD08-GEN-PE-2027,DPS-GSEB-HIN-STD08-GEN-PE-27,TERM2,TERM_EXAM_STD08_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-GUJ-2027,DPS-GSEB-HIN-STD09-GEN-GUJ-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-GUJ-2027,DPS-GSEB-HIN-STD09-GEN-GUJ-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-HIN-2027,DPS-GSEB-HIN-STD09-GEN-HIN-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-HIN-2027,DPS-GSEB-HIN-STD09-GEN-HIN-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-ENG-2027,DPS-GSEB-HIN-STD09-GEN-ENG-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-ENG-2027,DPS-GSEB-HIN-STD09-GEN-ENG-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-MATH-2027,DPS-GSEB-HIN-STD09-GEN-MATH-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-MATH-2027,DPS-GSEB-HIN-STD09-GEN-MATH-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-SCI-2027,DPS-GSEB-HIN-STD09-GEN-SCI-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-SCI-2027,DPS-GSEB-HIN-STD09-GEN-SCI-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-SS-2027,DPS-GSEB-HIN-STD09-GEN-SS-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-SS-2027,DPS-GSEB-HIN-STD09-GEN-SS-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-CS-2027,DPS-GSEB-HIN-STD09-GEN-CS-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-CS-2027,DPS-GSEB-HIN-STD09-GEN-CS-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-PE-2027,DPS-GSEB-HIN-STD09-GEN-PE-27,TERM1,TERM_EXAM_STD09_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD09-GEN-PE-2027,DPS-GSEB-HIN-STD09-GEN-PE-27,TERM2,TERM_EXAM_STD09_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-GUJ-2027,DPS-GSEB-HIN-STD10-GEN-GUJ-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-GUJ-2027,DPS-GSEB-HIN-STD10-GEN-GUJ-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-HIN-2027,DPS-GSEB-HIN-STD10-GEN-HIN-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-HIN-2027,DPS-GSEB-HIN-STD10-GEN-HIN-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-ENG-2027,DPS-GSEB-HIN-STD10-GEN-ENG-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-ENG-2027,DPS-GSEB-HIN-STD10-GEN-ENG-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-MATH-2027,DPS-GSEB-HIN-STD10-GEN-MATH-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-MATH-2027,DPS-GSEB-HIN-STD10-GEN-MATH-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-SCI-2027,DPS-GSEB-HIN-STD10-GEN-SCI-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-SCI-2027,DPS-GSEB-HIN-STD10-GEN-SCI-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-SS-2027,DPS-GSEB-HIN-STD10-GEN-SS-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-SS-2027,DPS-GSEB-HIN-STD10-GEN-SS-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-CS-2027,DPS-GSEB-HIN-STD10-GEN-CS-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-CS-2027,DPS-GSEB-HIN-STD10-GEN-CS-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-PE-2027,DPS-GSEB-HIN-STD10-GEN-PE-27,TERM1,TERM_EXAM_STD10_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD10-GEN-PE-2027,DPS-GSEB-HIN-STD10-GEN-PE-27,TERM2,TERM_EXAM_STD10_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-ENG-2027,DPS-GSEB-HIN-STD11-SCI-ENG-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-ENG-2027,DPS-GSEB-HIN-STD11-SCI-ENG-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-PHY-2027,DPS-GSEB-HIN-STD11-SCI-PHY-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-PHY-2027,DPS-GSEB-HIN-STD11-SCI-PHY-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-CHEM-2027,DPS-GSEB-HIN-STD11-SCI-CHEM-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-CHEM-2027,DPS-GSEB-HIN-STD11-SCI-CHEM-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-BIO-2027,DPS-GSEB-HIN-STD11-SCI-BIO-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-BIO-2027,DPS-GSEB-HIN-STD11-SCI-BIO-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-MATH-2027,DPS-GSEB-HIN-STD11-SCI-MATH-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-MATH-2027,DPS-GSEB-HIN-STD11-SCI-MATH-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-CS-2027,DPS-GSEB-HIN-STD11-SCI-CS-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-CS-2027,DPS-GSEB-HIN-STD11-SCI-CS-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-PE-2027,DPS-GSEB-HIN-STD11-SCI-PE-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-SCI-PE-2027,DPS-GSEB-HIN-STD11-SCI-PE-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ENG-2027,DPS-GSEB-HIN-STD11-COM-ENG-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ENG-2027,DPS-GSEB-HIN-STD11-COM-ENG-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ACC-2027,DPS-GSEB-HIN-STD11-COM-ACC-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ACC-2027,DPS-GSEB-HIN-STD11-COM-ACC-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-BA-2027,DPS-GSEB-HIN-STD11-COM-BA-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-BA-2027,DPS-GSEB-HIN-STD11-COM-BA-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ECO-2027,DPS-GSEB-HIN-STD11-COM-ECO-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-ECO-2027,DPS-GSEB-HIN-STD11-COM-ECO-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-STAT-2027,DPS-GSEB-HIN-STD11-COM-STAT-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-STAT-2027,DPS-GSEB-HIN-STD11-COM-STAT-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-CS-2027,DPS-GSEB-HIN-STD11-COM-CS-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-CS-2027,DPS-GSEB-HIN-STD11-COM-CS-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-PE-2027,DPS-GSEB-HIN-STD11-COM-PE-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-COM-PE-2027,DPS-GSEB-HIN-STD11-COM-PE-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-ARTS-ENG-2027,DPS-GSEB-HIN-STD11-ARTS-ENG-27,TERM1,TERM_EXAM_STD11_TERM1,1,1,Generated grade-wise term exam assignment.
2027-2028,DPS-GSEB-HIN-STD11-ARTS-ENG-2027,DPS-GSEB-HIN-STD11-ARTS-ENG-27,TERM2,TERM_EXAM_STD11_TERM2,1,1,Generated grade-wise term exam assignment.
