username,cohort_code,role
dps.stu.00375,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00376,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00377,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00378,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00379,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00380,DPS-2026-GSEB-GUJ-STD02-GEN-A,student
dps.stu.00381,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00382,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00383,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00384,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00385,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00386,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00387,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00388,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00389,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00390,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00391,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00392,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00393,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00394,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00395,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00396,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00397,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00398,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00399,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00400,DPS-2026-GSEB-ENG-STD02-GEN-A,student
dps.stu.00401,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00402,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00403,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00404,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00405,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00406,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00407,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00408,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00409,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00410,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00411,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00412,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00413,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00414,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00415,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00416,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00417,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00418,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00419,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00420,DPS-2026-GSEB-HIN-STD02-GEN-A,student
dps.stu.00421,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00422,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00423,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00424,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00425,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00426,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00427,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00428,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00429,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00430,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00431,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00432,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00433,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00434,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00435,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00436,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00437,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00438,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00439,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00440,DPS-2026-GSEB-GUJ-STD02-GEN-B,student
dps.stu.00441,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00442,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00443,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00444,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00445,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00446,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00447,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00448,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00449,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00450,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00451,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00452,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00453,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00454,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00455,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00456,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00457,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00458,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00459,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00460,DPS-2026-GSEB-ENG-STD02-GEN-B,student
dps.stu.00461,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00462,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00463,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00464,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00465,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00466,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00467,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00468,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00469,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00470,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00471,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00472,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00473,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00474,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00475,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00476,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00477,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00478,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00479,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00480,DPS-2026-GSEB-HIN-STD02-GEN-B,student
dps.stu.00481,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00482,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00483,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00484,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00485,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00486,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00487,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00488,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00489,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00490,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00491,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00492,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00493,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00494,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00495,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00496,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00497,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00498,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00499,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00500,DPS-2026-GSEB-GUJ-STD02-GEN-C,student
dps.stu.00501,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00502,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00503,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00504,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00505,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00506,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00507,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00508,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00509,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00510,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00511,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00512,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00513,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00514,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00515,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00516,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00517,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00518,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00519,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00520,DPS-2026-GSEB-ENG-STD02-GEN-C,student
dps.stu.00521,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00522,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00523,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00524,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00525,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00526,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00527,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00528,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00529,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00530,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00531,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00532,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00533,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00534,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00535,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00536,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00537,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00538,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00539,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00540,DPS-2026-GSEB-HIN-STD02-GEN-C,student
dps.stu.00541,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00542,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00543,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00544,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00545,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00546,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00547,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00548,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00549,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00550,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00551,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00552,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00553,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00554,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00555,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00556,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00557,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00558,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00559,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00560,DPS-2026-GSEB-GUJ-STD02-GEN-D,student
dps.stu.00561,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00562,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00563,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00564,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00565,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00566,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00567,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00568,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00569,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00570,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00571,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00572,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00573,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00574,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00575,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00576,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00577,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00578,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00579,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00580,DPS-2026-GSEB-ENG-STD02-GEN-D,student
dps.stu.00581,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00582,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00583,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00584,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00585,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00586,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00587,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00588,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00589,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00590,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00591,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00592,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00593,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00594,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00595,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00596,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00597,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00598,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00599,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00600,DPS-2026-GSEB-HIN-STD02-GEN-D,student
dps.stu.00601,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00602,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00603,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00604,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00605,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00606,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00607,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00608,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00609,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00610,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00611,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00612,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00613,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00614,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00615,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00616,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00617,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00618,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00619,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00620,DPS-2026-GSEB-GUJ-STD02-GEN-E,student
dps.stu.00621,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00622,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00623,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00624,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00625,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00626,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00627,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00628,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00629,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00630,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00631,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00632,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00633,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00634,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00635,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00636,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00637,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00638,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00639,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00640,DPS-2026-GSEB-ENG-STD02-GEN-E,student
dps.stu.00641,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00642,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00643,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00644,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00645,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00646,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00647,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00648,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00649,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00650,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00651,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00652,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00653,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00654,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00655,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00656,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00657,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00658,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00659,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00660,DPS-2026-GSEB-HIN-STD02-GEN-E,student
dps.stu.00661,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00662,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00663,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00664,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00665,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00666,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00667,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00668,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00669,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00670,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00671,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00672,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00673,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00674,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00675,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00676,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00677,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00678,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00679,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00680,DPS-2026-GSEB-GUJ-STD02-GEN-F,student
dps.stu.00681,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00682,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00683,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00684,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00685,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00686,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00687,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00688,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00689,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00690,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00691,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00692,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00693,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00694,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00695,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00696,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00697,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00698,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00699,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00700,DPS-2026-GSEB-ENG-STD02-GEN-F,student
dps.stu.00701,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00702,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00703,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00704,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00705,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00706,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00707,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00708,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00709,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00710,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00711,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00712,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00713,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00714,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00715,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00716,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00717,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00718,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00719,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00720,DPS-2026-GSEB-HIN-STD02-GEN-F,student
dps.stu.00721,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00722,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00723,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00724,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00725,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00726,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00727,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00728,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00729,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00730,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00731,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00732,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00733,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00734,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00735,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00736,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00737,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00738,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00739,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00740,DPS-2026-GSEB-GUJ-STD03-GEN-A,student
dps.stu.00741,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00742,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00743,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00744,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00745,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00746,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00747,DPS-2026-GSEB-ENG-STD03-GEN-A,student
dps.stu.00748,DPS-2026-GSEB-ENG-STD03-GEN-A,student
