academic_year,board_code,medium_code,grade_code,stream_code,division_code,division_name,capacity,is_active,source_rule_key,notes
2026-2027,GSEB,ENG,PRO_CA_FND,PRO_FIN,C,Division C,40,1,2026-2027-GSEB-ENG-PRO_CA_FND-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_FND,PRO_FIN,D,Division D,40,1,2026-2027-GSEB-ENG-PRO_CA_FND-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_FND,PRO_FIN,E,Division E,40,1,2026-2027-GSEB-ENG-PRO_CA_FND-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_FND,PRO_FIN,F,Division F,40,1,2026-2027-GSEB-ENG-PRO_CA_FND-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,A,Division A,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,B,Division B,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,C,Division C,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,D,Division D,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,E,Division E,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CA_INT,PRO_FIN,F,Division F,40,1,2026-2027-GSEB-ENG-PRO_CA_INT-PRO_FIN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,A,Division A,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,B,Division B,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,C,Division C,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,D,Division D,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,E,Division E,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,PRO_CS_EXE,LAW,F,Division F,40,1,2026-2027-GSEB-ENG-PRO_CS_EXE-LAW,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD01,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD01-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD02,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD02-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD03,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD03-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD04,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD04-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD05,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD05-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD06,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD06-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD07,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD07-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD08,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD08-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD09,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD09-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,A,Division A,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,B,Division B,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,C,Division C,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,D,Division D,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,E,Division E,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD10,GEN,F,Division F,40,1,2026-2027-GSEB-ENG-STD10-GEN,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,A,Division A,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,B,Division B,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,C,Division C,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,D,Division D,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,E,Division E,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_ART,ART,F,Division F,40,1,2026-2027-GSEB-ENG-STD11_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,A,Division A,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,B,Division B,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,C,Division C,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,D,Division D,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,E,Division E,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_COM,COM,F,Division F,40,1,2026-2027-GSEB-ENG-STD11_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,A,Division A,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,B,Division B,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,C,Division C,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,D,Division D,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,E,Division E,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD11_SCI,SCI,F,Division F,40,1,2026-2027-GSEB-ENG-STD11_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,A,Division A,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,B,Division B,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,C,Division C,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,D,Division D,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,E,Division E,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_ART,ART,F,Division F,40,1,2026-2027-GSEB-ENG-STD12_ART-ART,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,A,Division A,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,B,Division B,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,C,Division C,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,D,Division D,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,E,Division E,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_COM,COM,F,Division F,40,1,2026-2027-GSEB-ENG-STD12_COM-COM,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,A,Division A,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,B,Division B,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,C,Division C,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,D,Division D,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,E,Division E,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,STD12_SCI,SCI,F,Division F,40,1,2026-2027-GSEB-ENG-STD12_SCI-SCI,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y1,AIE,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y1-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,B,Division B,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,C,Division C,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,D,Division D,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,E,Division E,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_AI_Y2,AIE,F,Division F,40,1,2026-2027-GSEB-ENG-UNI_PG_AI_Y2-AIE,Default from active division master; edit division_codes to scope this grade.
2026-2027,GSEB,ENG,UNI_PG_LAW_Y1,LAW,A,Division A,40,1,2026-2027-GSEB-ENG-UNI_PG_LAW_Y1-LAW,Default from active division master; edit division_codes to scope this grade.
