academic_year,course_code,course_shortname,classwork_weight,practice_quiz_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y1-ENG-ENG_DRAW-2026,DPS-GSEB-GUJ-POLY_CE_Y1-ENG-ENG_DRAW-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y1-ENG-WORK_PRAC-2026,DPS-GSEB-GUJ-POLY_CE_Y1-ENG-WORK_PRAC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y2-ENG-ENG_DRAW-2026,DPS-GSEB-GUJ-POLY_CE_Y2-ENG-ENG_DRAW-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y2-ENG-WORK_PRAC-2026,DPS-GSEB-GUJ-POLY_CE_Y2-ENG-WORK_PRAC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y3-ENG-ENG_DRAW-2026,DPS-GSEB-GUJ-POLY_CE_Y3-ENG-ENG_DRAW-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-POLY_CE_Y3-ENG-WORK_PRAC-2026,DPS-GSEB-GUJ-POLY_CE_Y3-ENG-WORK_PRAC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-NUR_GNM_Y1-NUR-NUR_FND-2026,DPS-GSEB-GUJ-NUR_GNM_Y1-NUR-NUR_FND-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-NUR_GNM_Y2-NUR-NUR_FND-2026,DPS-GSEB-GUJ-NUR_GNM_Y2-NUR-NUR_FND-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-DSA-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-OS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-SWE-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PATH-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-OB-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y1-ENG-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-DSA-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-OS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-SWE-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PATH-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-OB-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DSA-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-SWE-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PATH-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OB-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DSA-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-SWE-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PATH-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OB-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DSA-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CN-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-SWE-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ANAT-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHYS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHARM-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PATH-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-COM_MED-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CON-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_IPC-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CONTR-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-JURIS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CORP_ACC-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-FIN_MGT-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-MKT_MGT-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OB-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-UI_UX-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-TYPO-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ARCH_DSN-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DSA-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DBMS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CN-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-AI_ML-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-SWE-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-THERMO-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CIRCUITS-2026,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CIRCUITS-26,20,20,25,15,20,20,40
