student_username,transport_required,bus_route,pickup_point
dps.stu.04299,0,,
dps.stu.04300,0,,
dps.stu.04301,0,,
dps.stu.04302,0,,
dps.stu.04303,0,,
dps.stu.04304,0,,
dps.stu.04305,0,,
dps.stu.04306,0,,
dps.stu.04307,0,,
dps.stu.04308,0,,
dps.stu.04309,0,,
dps.stu.04310,0,,
dps.stu.04311,0,,
dps.stu.04312,0,,
dps.stu.04313,0,,
dps.stu.04314,0,,
dps.stu.04315,0,,
dps.stu.04316,0,,
dps.stu.04317,0,,
dps.stu.04318,0,,
dps.stu.04319,0,,
dps.stu.04320,0,,
dps.stu.04321,0,,
dps.stu.04322,0,,
dps.stu.04323,0,,
dps.stu.04324,0,,
dps.stu.04325,0,,
dps.stu.04326,0,,
dps.stu.04327,0,,
dps.stu.04328,0,,
dps.stu.04329,0,,
dps.stu.04330,0,,
dps.stu.04331,0,,
dps.stu.04332,0,,
dps.stu.04333,0,,
dps.stu.04334,0,,
dps.stu.04335,0,,
dps.stu.04336,0,,
dps.stu.04337,0,,
dps.stu.04338,0,,
dps.stu.04339,0,,
dps.stu.04340,0,,
dps.stu.04341,0,,
dps.stu.04342,0,,
dps.stu.04343,0,,
dps.stu.04344,0,,
dps.stu.04345,0,,
dps.stu.04346,0,,
dps.stu.04347,0,,
dps.stu.04348,0,,
dps.stu.04349,0,,
dps.stu.04350,0,,
dps.stu.04351,0,,
dps.stu.04352,0,,
dps.stu.04353,0,,
dps.stu.04354,0,,
dps.stu.04355,0,,
dps.stu.04356,0,,
dps.stu.04357,0,,
dps.stu.04358,0,,
dps.stu.04359,0,,
dps.stu.04360,0,,
dps.stu.04361,0,,
dps.stu.04362,0,,
dps.stu.04363,0,,
dps.stu.04364,0,,
dps.stu.04365,0,,
dps.stu.04366,0,,
dps.stu.04367,0,,
dps.stu.04368,0,,
dps.stu.04369,0,,
dps.stu.04370,0,,
dps.stu.04371,0,,
dps.stu.04372,0,,
dps.stu.04373,0,,
dps.stu.04374,0,,
dps.stu.04375,0,,
dps.stu.04376,0,,
dps.stu.04377,0,,
dps.stu.04378,0,,
dps.stu.04379,0,,
dps.stu.04380,0,,
dps.stu.04381,0,,
dps.stu.04382,0,,
dps.stu.04383,0,,
dps.stu.04384,0,,
dps.stu.04385,0,,
dps.stu.04386,0,,
dps.stu.04387,0,,
dps.stu.04388,0,,
dps.stu.04389,0,,
dps.stu.04390,0,,
dps.stu.04391,0,,
dps.stu.04392,0,,
dps.stu.04393,0,,
dps.stu.04394,0,,
dps.stu.04395,0,,
dps.stu.04396,0,,
dps.stu.04397,0,,
dps.stu.04398,0,,
dps.stu.04399,0,,
dps.stu.04400,0,,
dps.stu.04401,0,,
dps.stu.04402,0,,
dps.stu.04403,0,,
dps.stu.04404,0,,
dps.stu.04405,0,,
dps.stu.04406,0,,
dps.stu.04407,0,,
dps.stu.04408,0,,
dps.stu.04409,0,,
dps.stu.04410,0,,
dps.stu.04411,0,,
dps.stu.04412,0,,
dps.stu.04413,0,,
dps.stu.04414,0,,
dps.stu.04415,0,,
dps.stu.04416,0,,
dps.stu.04417,0,,
dps.stu.04418,0,,
dps.stu.04419,0,,
dps.stu.04420,0,,
dps.stu.04421,0,,
dps.stu.04422,0,,
dps.stu.04423,0,,
dps.stu.04424,0,,
dps.stu.04425,0,,
dps.stu.04426,0,,
dps.stu.04427,0,,
dps.stu.04428,0,,
dps.stu.04429,0,,
dps.stu.04430,0,,
dps.stu.04431,0,,
dps.stu.04432,0,,
dps.stu.04433,0,,
dps.stu.04434,0,,
dps.stu.04435,0,,
dps.stu.04436,0,,
dps.stu.04437,0,,
dps.stu.04438,0,,
dps.stu.04439,0,,
dps.stu.04440,0,,
dps.stu.04441,0,,
dps.stu.04442,0,,
dps.stu.04443,0,,
dps.stu.04444,0,,
dps.stu.04445,0,,
dps.stu.04446,0,,
dps.stu.04447,0,,
dps.stu.04448,0,,
dps.stu.04449,0,,
dps.stu.04450,0,,
dps.stu.04451,0,,
dps.stu.04452,0,,
dps.stu.04453,0,,
dps.stu.04454,0,,
dps.stu.04455,0,,
dps.stu.04456,0,,
dps.stu.04457,0,,
dps.stu.04458,0,,
dps.stu.04459,0,,
dps.stu.04460,0,,
dps.stu.04461,0,,
dps.stu.04462,0,,
dps.stu.04463,0,,
dps.stu.04464,0,,
dps.stu.04465,0,,
dps.stu.04466,0,,
dps.stu.04467,0,,
dps.stu.04468,0,,
dps.stu.04469,0,,
dps.stu.04470,0,,
dps.stu.04471,0,,
dps.stu.04472,0,,
dps.stu.04473,0,,
dps.stu.04474,0,,
dps.stu.04475,0,,
dps.stu.04476,0,,
dps.stu.04477,0,,
dps.stu.04478,0,,
dps.stu.04479,0,,
dps.stu.04480,0,,
dps.stu.04481,0,,
dps.stu.04482,0,,
dps.stu.04483,0,,
dps.stu.04484,0,,
dps.stu.04485,0,,
dps.stu.04486,0,,
dps.stu.04487,0,,
dps.stu.04488,0,,
dps.stu.04489,0,,
dps.stu.04490,0,,
dps.stu.04491,0,,
dps.stu.04492,0,,
dps.stu.04493,0,,
dps.stu.04494,0,,
dps.stu.04495,0,,
dps.stu.04496,0,,
dps.stu.04497,0,,
dps.stu.04498,0,,
dps.stu.04499,0,,
dps.stu.04500,0,,
dps.stu.04501,0,,
dps.stu.04502,0,,
dps.stu.04503,0,,
dps.stu.04504,0,,
dps.stu.04505,0,,
dps.stu.04506,0,,
dps.stu.04507,0,,
dps.stu.04508,0,,
dps.stu.04509,0,,
dps.stu.04510,0,,
dps.stu.04511,0,,
dps.stu.04512,0,,
dps.stu.04513,0,,
dps.stu.04514,0,,
dps.stu.04515,0,,
dps.stu.04516,0,,
dps.stu.04517,0,,
dps.stu.04518,0,,
dps.stu.04519,0,,
dps.stu.04520,0,,
dps.stu.04521,0,,
dps.stu.04522,0,,
dps.stu.04523,0,,
dps.stu.04524,0,,
dps.stu.04525,0,,
dps.stu.04526,0,,
dps.stu.04527,0,,
dps.stu.04528,0,,
dps.stu.04529,0,,
dps.stu.04530,0,,
dps.stu.04531,0,,
dps.stu.04532,0,,
dps.stu.04533,0,,
dps.stu.04534,0,,
dps.stu.04535,0,,
dps.stu.04536,0,,
dps.stu.04537,0,,
dps.stu.04538,0,,
dps.stu.04539,0,,
dps.stu.04540,0,,
dps.stu.04541,0,,
dps.stu.04542,0,,
dps.stu.04543,0,,
dps.stu.04544,0,,
dps.stu.04545,0,,
dps.stu.04546,0,,
dps.stu.04547,0,,
dps.stu.04548,0,,
dps.stu.04549,0,,
dps.stu.04550,0,,
dps.stu.04551,0,,
dps.stu.04552,0,,
dps.stu.04553,0,,
dps.stu.04554,0,,
dps.stu.04555,0,,
dps.stu.04556,0,,
dps.stu.04557,0,,
dps.stu.04558,0,,
dps.stu.04559,0,,
dps.stu.04560,0,,
dps.stu.04561,0,,
dps.stu.04562,0,,
dps.stu.04563,0,,
dps.stu.04564,0,,
dps.stu.04565,0,,
dps.stu.04566,0,,
dps.stu.04567,0,,
dps.stu.04568,0,,
dps.stu.04569,0,,
dps.stu.04570,0,,
dps.stu.04571,0,,
dps.stu.04572,0,,
dps.stu.04573,0,,
dps.stu.04574,0,,
dps.stu.04575,0,,
dps.stu.04576,0,,
dps.stu.04577,0,,
dps.stu.04578,0,,
dps.stu.04579,0,,
dps.stu.04580,0,,
dps.stu.04581,0,,
dps.stu.04582,0,,
dps.stu.04583,0,,
dps.stu.04584,0,,
dps.stu.04585,0,,
dps.stu.04586,0,,
dps.stu.04587,0,,
dps.stu.04588,0,,
dps.stu.04589,0,,
dps.stu.04590,0,,
dps.stu.04591,0,,
dps.stu.04592,0,,
dps.stu.04593,0,,
dps.stu.04594,0,,
dps.stu.04595,0,,
dps.stu.04596,0,,
dps.stu.04597,0,,
dps.stu.04598,0,,
dps.stu.04599,0,,
dps.stu.04600,0,,
dps.stu.04601,0,,
dps.stu.04602,0,,
dps.stu.04603,0,,
dps.stu.04604,0,,
dps.stu.04605,0,,
dps.stu.04606,0,,
dps.stu.04607,0,,
dps.stu.04608,0,,
dps.stu.04609,0,,
dps.stu.04610,0,,
dps.stu.04611,0,,
dps.stu.04612,0,,
dps.stu.04613,0,,
dps.stu.04614,0,,
dps.stu.04615,0,,
dps.stu.04616,0,,
dps.stu.04617,0,,
dps.stu.04618,0,,
dps.stu.04619,0,,
dps.stu.04620,0,,
dps.stu.04621,0,,
dps.stu.04622,0,,
dps.stu.04623,0,,
dps.stu.04624,0,,
dps.stu.04625,0,,
dps.stu.04626,0,,
dps.stu.04627,0,,
dps.stu.04628,0,,
dps.stu.04629,0,,
dps.stu.04630,0,,
dps.stu.04631,0,,
dps.stu.04632,0,,
dps.stu.04633,0,,
dps.stu.04634,0,,
dps.stu.04635,0,,
dps.stu.04636,0,,
dps.stu.04637,0,,
dps.stu.04638,0,,
dps.stu.04639,0,,
dps.stu.04640,0,,
dps.stu.04641,0,,
dps.stu.04642,0,,
dps.stu.04643,0,,
dps.stu.04644,0,,
dps.stu.04645,0,,
dps.stu.04646,0,,
dps.stu.04647,0,,
dps.stu.04648,0,,
dps.stu.04649,0,,
dps.stu.04650,0,,
dps.stu.04651,0,,
dps.stu.04652,0,,
dps.stu.04653,0,,
dps.stu.04654,0,,
dps.stu.04655,0,,
dps.stu.04656,0,,
dps.stu.04657,0,,
dps.stu.04658,0,,
dps.stu.04659,0,,
dps.stu.04660,0,,
dps.stu.04661,0,,
dps.stu.04662,0,,
dps.stu.04663,0,,
dps.stu.04664,0,,
dps.stu.04665,0,,
dps.stu.04666,0,,
dps.stu.04667,0,,
dps.stu.04668,0,,
dps.stu.04669,0,,
dps.stu.04670,0,,
dps.stu.04671,0,,
dps.stu.04672,0,,
dps.stu.04673,0,,
dps.stu.04674,0,,
dps.stu.04675,0,,
dps.stu.04676,0,,
dps.stu.04677,0,,
dps.stu.04678,0,,
dps.stu.04679,0,,
dps.stu.04680,0,,
dps.stu.04681,0,,
dps.stu.04682,0,,
dps.stu.04683,0,,
dps.stu.04684,0,,
dps.stu.04685,0,,
dps.stu.04686,0,,
dps.stu.04687,0,,
dps.stu.04688,0,,
dps.stu.04689,0,,
dps.stu.04690,0,,
dps.stu.04691,0,,
dps.stu.04692,0,,
dps.stu.04693,0,,
dps.stu.04694,0,,
dps.stu.04695,0,,
dps.stu.04696,0,,
dps.stu.04697,0,,
dps.stu.04698,0,,
dps.stu.04699,0,,
dps.stu.04700,0,,
dps.stu.04701,0,,
dps.stu.04702,0,,
dps.stu.04703,0,,
dps.stu.04704,0,,
dps.stu.04705,0,,
dps.stu.04706,0,,
dps.stu.04707,0,,
dps.stu.04708,0,,
dps.stu.04709,0,,
dps.stu.04710,0,,
dps.stu.04711,0,,
dps.stu.04712,0,,
dps.stu.04713,0,,
dps.stu.04714,0,,
dps.stu.04715,0,,
dps.stu.04716,0,,
dps.stu.04717,0,,
dps.stu.04718,0,,
dps.stu.04719,0,,
dps.stu.04720,0,,
dps.stu.04721,0,,
dps.stu.04722,0,,
dps.stu.04723,0,,
dps.stu.04724,0,,
dps.stu.04725,0,,
dps.stu.04726,0,,
dps.stu.04727,0,,
dps.stu.04728,0,,
dps.stu.04729,0,,
dps.stu.04730,0,,
dps.stu.04731,0,,
dps.stu.04732,0,,
dps.stu.04733,0,,
dps.stu.04734,0,,
dps.stu.04735,0,,
dps.stu.04736,0,,
dps.stu.04737,0,,
dps.stu.04738,0,,
dps.stu.04739,0,,
dps.stu.04740,0,,
dps.stu.04741,0,,
dps.stu.04742,0,,
dps.stu.04743,0,,
dps.stu.04744,0,,
dps.stu.04745,0,,
dps.stu.04746,0,,
dps.stu.04747,0,,
dps.stu.04748,0,,
dps.stu.04749,0,,
dps.stu.04750,0,,
dps.stu.04751,0,,
dps.stu.04752,0,,
dps.stu.04753,0,,
dps.stu.04754,0,,
dps.stu.04755,0,,
dps.stu.04756,0,,
dps.stu.04757,0,,
dps.stu.04758,0,,
dps.stu.04759,0,,
dps.stu.04760,0,,
dps.stu.04761,0,,
dps.stu.04762,0,,
dps.stu.04763,0,,
dps.stu.04764,0,,
dps.stu.04765,0,,
dps.stu.04766,0,,
dps.stu.04767,0,,
dps.stu.04768,0,,
dps.stu.04769,0,,
dps.stu.04770,0,,
dps.stu.04771,0,,
dps.stu.04772,0,,
dps.stu.04773,0,,
dps.stu.04774,0,,
dps.stu.04775,0,,
dps.stu.04776,0,,
dps.stu.04777,0,,
dps.stu.04778,0,,
dps.stu.04779,0,,
dps.stu.04780,0,,
dps.stu.04781,0,,
dps.stu.04782,0,,
dps.stu.04783,0,,
dps.stu.04784,0,,
dps.stu.04785,0,,
dps.stu.04786,0,,
dps.stu.04787,0,,
dps.stu.04788,0,,
dps.stu.04789,0,,
dps.stu.04790,0,,
dps.stu.04791,0,,
dps.stu.04792,0,,
dps.stu.04793,0,,
dps.stu.04794,0,,
dps.stu.04795,0,,
dps.stu.04796,0,,
dps.stu.04797,0,,
dps.stu.04798,0,,
dps.stu.04799,0,,
dps.stu.04800,0,,
dps.stu.04801,0,,
dps.stu.04802,0,,
dps.stu.04803,0,,
dps.stu.04804,0,,
dps.stu.04805,0,,
dps.stu.04806,0,,
dps.stu.04807,0,,
dps.stu.04808,0,,
dps.stu.04809,0,,
dps.stu.04810,0,,
dps.stu.04811,0,,
dps.stu.04812,0,,
dps.stu.04813,0,,
dps.stu.04814,0,,
dps.stu.04815,0,,
dps.stu.04816,0,,
dps.stu.04817,0,,
dps.stu.04818,0,,
dps.stu.04819,0,,
dps.stu.04820,0,,
dps.stu.04821,0,,
dps.stu.04822,0,,
dps.stu.04823,0,,
dps.stu.04824,0,,
dps.stu.04825,0,,
dps.stu.04826,0,,
dps.stu.04827,0,,
dps.stu.04828,0,,
dps.stu.04829,0,,
dps.stu.04830,0,,
dps.stu.04831,0,,
dps.stu.04832,0,,
dps.stu.04833,0,,
dps.stu.04834,0,,
dps.stu.04835,0,,
dps.stu.04836,0,,
dps.stu.04837,0,,
dps.stu.04838,0,,
dps.stu.04839,0,,
dps.stu.04840,0,,
dps.stu.04841,0,,
dps.stu.04842,0,,
dps.stu.04843,0,,
dps.stu.04844,0,,
dps.stu.04845,0,,
dps.stu.04846,0,,
dps.stu.04847,0,,
dps.stu.04848,0,,
dps.stu.04849,0,,
dps.stu.04850,0,,
dps.stu.04851,0,,
dps.stu.04852,0,,
dps.stu.04853,0,,
dps.stu.04854,0,,
dps.stu.04855,0,,
dps.stu.04856,0,,
dps.stu.04857,0,,
dps.stu.04858,0,,
dps.stu.04859,0,,
dps.stu.04860,0,,
dps.stu.04861,0,,
dps.stu.04862,0,,
dps.stu.04863,0,,
dps.stu.04864,0,,
dps.stu.04865,0,,
dps.stu.04866,0,,
dps.stu.04867,0,,
dps.stu.04868,0,,
dps.stu.04869,0,,
dps.stu.04870,0,,
dps.stu.04871,0,,
dps.stu.04872,0,,
dps.stu.04873,0,,
dps.stu.04874,0,,
dps.stu.04875,0,,
dps.stu.04876,0,,
dps.stu.04877,0,,
dps.stu.04878,0,,
dps.stu.04879,0,,
dps.stu.04880,0,,
dps.stu.04881,0,,
dps.stu.04882,0,,
dps.stu.04883,0,,
dps.stu.04884,0,,
dps.stu.04885,0,,
dps.stu.04886,0,,
dps.stu.04887,0,,
dps.stu.04888,0,,
dps.stu.04889,0,,
dps.stu.04890,0,,
dps.stu.04891,0,,
dps.stu.04892,0,,
dps.stu.04893,0,,
dps.stu.04894,0,,
dps.stu.04895,0,,
dps.stu.04896,0,,
dps.stu.04897,0,,
dps.stu.04898,0,,
dps.stu.04899,0,,
dps.stu.04900,0,,
dps.stu.04901,0,,
dps.stu.04902,0,,
dps.stu.04903,0,,
dps.stu.04904,0,,
dps.stu.04905,0,,
dps.stu.04906,0,,
dps.stu.04907,0,,
dps.stu.04908,0,,
dps.stu.04909,0,,
dps.stu.04910,0,,
dps.stu.04911,0,,
dps.stu.04912,0,,
dps.stu.04913,0,,
dps.stu.04914,0,,
dps.stu.04915,0,,
dps.stu.04916,0,,
dps.stu.04917,0,,
dps.stu.04918,0,,
dps.stu.04919,0,,
dps.stu.04920,0,,
dps.stu.04921,0,,
dps.stu.04922,0,,
dps.stu.04923,0,,
dps.stu.04924,0,,
dps.stu.04925,0,,
dps.stu.04926,0,,
dps.stu.04927,0,,
dps.stu.04928,0,,
dps.stu.04929,0,,
dps.stu.04930,0,,
dps.stu.04931,0,,
dps.stu.04932,0,,
dps.stu.04933,0,,
dps.stu.04934,0,,
dps.stu.04935,0,,
dps.stu.04936,0,,
dps.stu.04937,0,,
dps.stu.04938,0,,
dps.stu.04939,0,,
dps.stu.04940,0,,
dps.stu.04941,0,,
dps.stu.04942,0,,
dps.stu.04943,0,,
dps.stu.04944,0,,
dps.stu.04945,0,,
dps.stu.04946,0,,
dps.stu.04947,0,,
dps.stu.04948,0,,
dps.stu.04949,0,,
dps.stu.04950,0,,
dps.stu.04951,0,,
dps.stu.04952,0,,
dps.stu.04953,0,,
dps.stu.04954,0,,
dps.stu.04955,0,,
dps.stu.04956,0,,
dps.stu.04957,0,,
dps.stu.04958,0,,
dps.stu.04959,0,,
dps.stu.04960,0,,
dps.stu.04961,0,,
dps.stu.04962,0,,
dps.stu.04963,0,,
dps.stu.04964,0,,
dps.stu.04965,0,,
dps.stu.04966,0,,
dps.stu.04967,0,,
dps.stu.04968,0,,
dps.stu.04969,0,,
dps.stu.04970,0,,
dps.stu.04971,0,,
dps.stu.04972,0,,
dps.stu.04973,0,,
dps.stu.04974,0,,
dps.stu.04975,0,,
dps.stu.04976,0,,
dps.stu.04977,0,,
dps.stu.04978,0,,
dps.stu.04979,0,,
dps.stu.04980,0,,
dps.stu.04981,0,,
dps.stu.04982,0,,
dps.stu.04983,0,,
dps.stu.04984,0,,
dps.stu.04985,0,,
dps.stu.04986,0,,
dps.stu.04987,0,,
dps.stu.04988,0,,
dps.stu.04989,0,,
dps.stu.04990,0,,
dps.stu.04991,0,,
dps.stu.04992,0,,
dps.stu.04993,0,,
dps.stu.04994,0,,
dps.stu.04995,0,,
dps.stu.04996,0,,
dps.stu.04997,0,,
dps.stu.04998,0,,
dps.stu.04999,0,,
dps.stu.05000,0,,
dps.stu.05001,0,,
dps.stu.05002,0,,
dps.stu.05003,0,,
dps.stu.05004,0,,
dps.stu.05005,0,,
dps.stu.05006,0,,
dps.stu.05007,0,,
dps.stu.05008,0,,
dps.stu.05009,0,,
dps.stu.05010,0,,
dps.stu.05011,0,,
dps.stu.05012,0,,
dps.stu.05013,0,,
dps.stu.05014,0,,
dps.stu.05015,0,,
dps.stu.05016,0,,
dps.stu.05017,0,,
dps.stu.05018,0,,
dps.stu.05019,0,,
dps.stu.05020,0,,
dps.stu.05021,0,,
dps.stu.05022,0,,
dps.stu.05023,0,,
dps.stu.05024,0,,
dps.stu.05025,0,,
dps.stu.05026,0,,
dps.stu.05027,0,,
dps.stu.05028,0,,
dps.stu.05029,0,,
dps.stu.05030,0,,
dps.stu.05031,0,,
dps.stu.05032,0,,
dps.stu.05033,0,,
dps.stu.05034,0,,
dps.stu.05035,0,,
dps.stu.05036,0,,
dps.stu.05037,0,,
dps.stu.05038,0,,
dps.stu.05039,0,,
dps.stu.05040,0,,
dps.stu.05041,0,,
dps.stu.05042,0,,
dps.stu.05043,0,,
dps.stu.05044,0,,
dps.stu.05045,0,,
dps.stu.05046,0,,
dps.stu.05047,0,,
dps.stu.05048,0,,
dps.stu.05049,0,,
dps.stu.05050,0,,
dps.stu.05051,0,,
dps.stu.05052,0,,
dps.stu.05053,0,,
dps.stu.05054,0,,
dps.stu.05055,0,,
dps.stu.05056,0,,
dps.stu.05057,0,,
dps.stu.05058,0,,
dps.stu.05059,0,,
dps.stu.05060,0,,
dps.stu.05061,0,,
dps.stu.05062,0,,
dps.stu.05063,0,,
dps.stu.05064,0,,
dps.stu.05065,0,,
dps.stu.05066,0,,
dps.stu.05067,0,,
dps.stu.05068,0,,
dps.stu.05069,0,,
dps.stu.05070,0,,
dps.stu.05071,0,,
dps.stu.05072,0,,
dps.stu.05073,0,,
dps.stu.05074,0,,
dps.stu.05075,0,,
dps.stu.05076,0,,
dps.stu.05077,0,,
dps.stu.05078,0,,
dps.stu.05079,0,,
dps.stu.05080,0,,
dps.stu.05081,0,,
dps.stu.05082,0,,
dps.stu.05083,0,,
dps.stu.05084,0,,
dps.stu.05085,0,,
dps.stu.05086,0,,
dps.stu.05087,0,,
dps.stu.05088,0,,
dps.stu.05089,0,,
dps.stu.05090,0,,
dps.stu.05091,0,,
dps.stu.05092,0,,
dps.stu.05093,0,,
dps.stu.05094,0,,
dps.stu.05095,0,,
dps.stu.05096,0,,
dps.stu.05097,0,,
dps.stu.05098,0,,
dps.stu.05099,0,,
dps.stu.05100,0,,
dps.stu.05101,0,,
dps.stu.05102,0,,
dps.stu.05103,0,,
dps.stu.05104,0,,
dps.stu.05105,0,,
dps.stu.05106,0,,
dps.stu.05107,0,,
dps.stu.05108,0,,
dps.stu.05109,0,,
dps.stu.05110,0,,
dps.stu.05111,0,,
dps.stu.05112,0,,
dps.stu.05113,0,,
dps.stu.05114,0,,
dps.stu.05115,0,,
dps.stu.05116,0,,
dps.stu.05117,0,,
dps.stu.05118,0,,
dps.stu.05119,0,,
dps.stu.05120,0,,
dps.stu.05121,0,,
dps.stu.05122,0,,
dps.stu.05123,0,,
dps.stu.05124,0,,
dps.stu.05125,0,,
dps.stu.05126,0,,
dps.stu.05127,0,,
dps.stu.05128,0,,
dps.stu.05129,0,,
dps.stu.05130,0,,
dps.stu.05131,0,,
dps.stu.05132,0,,
dps.stu.05133,0,,
dps.stu.05134,0,,
dps.stu.05135,0,,
dps.stu.05136,0,,
dps.stu.05137,0,,
dps.stu.05138,0,,
dps.stu.05139,0,,
dps.stu.05140,0,,
dps.stu.05141,0,,
dps.stu.05142,0,,
dps.stu.05143,0,,
dps.stu.05144,0,,
dps.stu.05145,0,,
dps.stu.05146,0,,
dps.stu.05147,0,,
dps.stu.05148,0,,
dps.stu.05149,0,,
dps.stu.05150,0,,
dps.stu.05151,0,,
dps.stu.05152,0,,
dps.stu.05153,0,,
dps.stu.05154,0,,
dps.stu.05155,0,,
dps.stu.05156,0,,
dps.stu.05157,0,,
dps.stu.05158,0,,
dps.stu.05159,0,,
dps.stu.05160,0,,
dps.stu.05161,0,,
dps.stu.05162,0,,
dps.stu.05163,0,,
dps.stu.05164,0,,
dps.stu.05165,0,,
dps.stu.05166,0,,
dps.stu.05167,0,,
dps.stu.05168,0,,
dps.stu.05169,0,,
dps.stu.05170,0,,
dps.stu.05171,0,,
dps.stu.05172,0,,
dps.stu.05173,0,,
dps.stu.05174,0,,
dps.stu.05175,0,,
dps.stu.05176,0,,
dps.stu.05177,0,,
dps.stu.05178,0,,
dps.stu.05179,0,,
dps.stu.05180,0,,
dps.stu.05181,0,,
dps.stu.05182,0,,
dps.stu.05183,0,,
dps.stu.05184,0,,
dps.stu.05185,0,,
dps.stu.05186,0,,
dps.stu.05187,0,,
dps.stu.05188,0,,
dps.stu.05189,0,,
dps.stu.05190,0,,
dps.stu.05191,0,,
dps.stu.05192,0,,
dps.stu.05193,0,,
dps.stu.05194,0,,
dps.stu.05195,0,,
dps.stu.05196,0,,
dps.stu.05197,0,,
dps.stu.05198,0,,
dps.stu.05199,0,,
dps.stu.05200,0,,
dps.stu.05201,0,,
dps.stu.05202,0,,
dps.stu.05203,0,,
dps.stu.05204,0,,
dps.stu.05205,0,,
dps.stu.05206,0,,
dps.stu.05207,0,,
dps.stu.05208,0,,
dps.stu.05209,0,,
dps.stu.05210,0,,
dps.stu.05211,0,,
dps.stu.05212,0,,
dps.stu.05213,0,,
dps.stu.05214,0,,
dps.stu.05215,0,,
dps.stu.05216,0,,
dps.stu.05217,0,,
dps.stu.05218,0,,
dps.stu.05219,0,,
dps.stu.05220,0,,
