board_code,medium_code,grade_code,stream_code,subject_code,subject_name,subject_category,is_compulsory,is_elective,display_order,source_note
GSEB,GUJ,UNI_UG_DS_Y2,SCI,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_DS_Y2,SCI,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_DS_Y3,SCI,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_UX_Y1,DES,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_UX_Y1,DES,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_UX_Y1,DES,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_UX_Y1,DES,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_UX_Y1,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_UX_Y1,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_UX_Y1,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_UX_Y1,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_UX_Y1,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_UX_Y1,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_UX_Y1,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_UX_Y1,DES,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_UX_Y1,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_UX_Y1,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_UX_Y1,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_UX_Y1,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_UX_Y1,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_UX_Y1,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_UX_Y1,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_UX_Y1,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_UX_Y1,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_UX_Y1,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_UX_Y1,DES,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_UX_Y1,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_UX_Y2,DES,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_UX_Y2,DES,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_UX_Y2,DES,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_UX_Y2,DES,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_UX_Y2,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_UX_Y2,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_UX_Y2,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_UX_Y2,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_UX_Y2,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_UX_Y2,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_UX_Y2,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_UX_Y2,DES,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_UX_Y2,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_UX_Y2,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_UX_Y2,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_UX_Y2,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_UX_Y2,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_UX_Y2,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_UX_Y2,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_UX_Y2,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_UX_Y2,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_UX_Y2,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_UX_Y2,DES,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_UX_Y2,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_UX_Y3,DES,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_UX_Y3,DES,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_UX_Y3,DES,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_UX_Y3,DES,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_UX_Y3,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_UX_Y3,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_UX_Y3,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_UX_Y3,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_UX_Y3,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_UX_Y3,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_UX_Y3,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_UX_Y3,DES,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_UX_Y3,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_UX_Y3,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_UX_Y3,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_UX_Y3,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_UX_Y3,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_UX_Y3,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_UX_Y3,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_UX_Y3,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_UX_Y3,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_UX_Y3,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_UX_Y3,DES,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_UX_Y3,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_UX_Y4,DES,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_UX_Y4,DES,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_UX_Y4,DES,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_UX_Y4,DES,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_UX_Y4,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_UX_Y4,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_UX_Y4,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_UX_Y4,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_UX_Y4,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_UX_Y4,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_UX_Y4,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_UX_Y4,DES,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_UX_Y4,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_UX_Y4,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_UX_Y4,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_UX_Y4,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_UX_Y4,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_UX_Y4,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_UX_Y4,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_UX_Y4,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_UX_Y4,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_UX_Y4,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_UX_Y4,DES,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_UX_Y4,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_LAW_Y1,LAW,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_LAW_Y5,LAW,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_MED_Y1,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_MED_Y1,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_MED_Y1,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_MED_Y1,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_MED_Y1,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_MED_Y1,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_MED_Y1,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_MED_Y1,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_MED_Y1,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_MED_Y1,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_MED_Y1,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_MED_Y1,MED,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_MED_Y1,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_MED_Y1,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_MED_Y1,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_MED_Y1,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_MED_Y1,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_MED_Y1,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_MED_Y1,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_MED_Y1,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_MED_Y1,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_MED_Y1,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_MED_Y1,MED,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_MED_Y1,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_MED_Y2,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_MED_Y2,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_MED_Y2,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_MED_Y2,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_MED_Y2,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_MED_Y2,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_MED_Y2,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_MED_Y2,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_MED_Y2,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_MED_Y2,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_MED_Y2,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_MED_Y2,MED,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_MED_Y2,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_MED_Y2,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_MED_Y2,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_MED_Y2,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_MED_Y2,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_MED_Y2,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_MED_Y2,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_MED_Y2,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_MED_Y2,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_MED_Y2,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_MED_Y2,MED,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_MED_Y2,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_MED_Y3,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_MED_Y3,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_MED_Y3,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_MED_Y3,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,GUJ,UNI_UG_MED_Y3,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,GUJ,UNI_UG_MED_Y3,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,GUJ,UNI_UG_MED_Y3,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,GUJ,UNI_UG_MED_Y3,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,GUJ,UNI_UG_MED_Y3,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,GUJ,UNI_UG_MED_Y3,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,GUJ,UNI_UG_MED_Y3,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,GUJ,UNI_UG_MED_Y3,MED,PATH,Pathology,Medical,1,0,41,
GSEB,GUJ,UNI_UG_MED_Y3,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,GUJ,UNI_UG_MED_Y3,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,GUJ,UNI_UG_MED_Y3,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,GUJ,UNI_UG_MED_Y3,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,GUJ,UNI_UG_MED_Y3,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,GUJ,UNI_UG_MED_Y3,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,GUJ,UNI_UG_MED_Y3,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,GUJ,UNI_UG_MED_Y3,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,GUJ,UNI_UG_MED_Y3,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,GUJ,UNI_UG_MED_Y3,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,GUJ,UNI_UG_MED_Y3,MED,TYPO,Typography,Design,1,0,55,
GSEB,GUJ,UNI_UG_MED_Y3,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,GUJ,UNI_UG_MED_Y4,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,GUJ,UNI_UG_MED_Y4,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,GUJ,UNI_UG_MED_Y4,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,GUJ,UNI_UG_MED_Y4,MED,CN,Computer Networks,Engineering,1,0,33,
