history_id,username,academic_year,board_code,school_code,medium_code,grade_code,stream_code,division_code,cohort_code,status,result,effective_from,effective_to,created_by,created_on,notes
HIST-00114,dps.stu.00114,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00115,dps.stu.00115,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00116,dps.stu.00116,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00117,dps.stu.00117,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00118,dps.stu.00118,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00119,dps.stu.00119,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00120,dps.stu.00120,2026-2027,GSEB,DPS,HIN,STD01,GEN,B,DPS-2026-GSEB-HIN-STD01-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00121,dps.stu.00121,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00122,dps.stu.00122,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00123,dps.stu.00123,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00124,dps.stu.00124,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00125,dps.stu.00125,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00126,dps.stu.00126,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00127,dps.stu.00127,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00128,dps.stu.00128,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00129,dps.stu.00129,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00130,dps.stu.00130,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00131,dps.stu.00131,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00132,dps.stu.00132,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00133,dps.stu.00133,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00134,dps.stu.00134,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00135,dps.stu.00135,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00136,dps.stu.00136,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00137,dps.stu.00137,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00138,dps.stu.00138,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00139,dps.stu.00139,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00140,dps.stu.00140,2026-2027,GSEB,DPS,GUJ,STD01,GEN,C,DPS-2026-GSEB-GUJ-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00141,dps.stu.00141,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00142,dps.stu.00142,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00143,dps.stu.00143,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00144,dps.stu.00144,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00145,dps.stu.00145,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00146,dps.stu.00146,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00147,dps.stu.00147,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00148,dps.stu.00148,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00149,dps.stu.00149,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00150,dps.stu.00150,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00151,dps.stu.00151,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00152,dps.stu.00152,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00153,dps.stu.00153,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00154,dps.stu.00154,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00155,dps.stu.00155,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00156,dps.stu.00156,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00157,dps.stu.00157,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00158,dps.stu.00158,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00159,dps.stu.00159,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00160,dps.stu.00160,2026-2027,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00161,dps.stu.00161,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00162,dps.stu.00162,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00163,dps.stu.00163,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00164,dps.stu.00164,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00165,dps.stu.00165,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00166,dps.stu.00166,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00167,dps.stu.00167,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00168,dps.stu.00168,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00169,dps.stu.00169,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00170,dps.stu.00170,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00171,dps.stu.00171,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00172,dps.stu.00172,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00173,dps.stu.00173,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00174,dps.stu.00174,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00175,dps.stu.00175,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00176,dps.stu.00176,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00177,dps.stu.00177,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00178,dps.stu.00178,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00179,dps.stu.00179,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00180,dps.stu.00180,2026-2027,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00181,dps.stu.00181,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00182,dps.stu.00182,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00183,dps.stu.00183,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00184,dps.stu.00184,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00185,dps.stu.00185,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00186,dps.stu.00186,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00187,dps.stu.00187,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00188,dps.stu.00188,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00189,dps.stu.00189,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00190,dps.stu.00190,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00191,dps.stu.00191,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00192,dps.stu.00192,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00193,dps.stu.00193,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00194,dps.stu.00194,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00195,dps.stu.00195,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00196,dps.stu.00196,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00197,dps.stu.00197,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00198,dps.stu.00198,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00199,dps.stu.00199,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00200,dps.stu.00200,2026-2027,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00201,dps.stu.00201,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00202,dps.stu.00202,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00203,dps.stu.00203,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00204,dps.stu.00204,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00205,dps.stu.00205,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00206,dps.stu.00206,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00207,dps.stu.00207,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00208,dps.stu.00208,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00209,dps.stu.00209,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00210,dps.stu.00210,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00211,dps.stu.00211,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00212,dps.stu.00212,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00213,dps.stu.00213,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00214,dps.stu.00214,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00215,dps.stu.00215,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00216,dps.stu.00216,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00217,dps.stu.00217,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00218,dps.stu.00218,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00219,dps.stu.00219,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00220,dps.stu.00220,2026-2027,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00221,dps.stu.00221,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00222,dps.stu.00222,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00223,dps.stu.00223,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00224,dps.stu.00224,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00225,dps.stu.00225,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00226,dps.stu.00226,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-00227,dps.stu.00227,2026-2027,GSEB,DPS,HIN,STD01,GEN,D,DPS-2026-GSEB-HIN-STD01-GEN-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
