academic_year,grade_code,stream_code,subject_code,course_code,classwork_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,UNI_UG_CSE_Y2,ENG,SWE,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,THERMO,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,ANAT,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,PHYS,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,PHARM,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,PATH,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,COM_MED,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,LAW_CON,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,JURIS,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,OB,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,UI_UX,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,TYPO,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y2,ENG,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_CSE_Y2-ENG-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,DSA,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,DBMS,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,OS,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,CN,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,AI_ML,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,SWE,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,THERMO,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,ANAT,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,PHYS,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,PHARM,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,PATH,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,COM_MED,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,LAW_CON,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,JURIS,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,OB,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,UI_UX,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,TYPO,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y3,ENG,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_CSE_Y3-ENG-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,DSA,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,DBMS,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,OS,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,CN,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,AI_ML,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,SWE,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,THERMO,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,ANAT,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,PHYS,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,PHARM,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,PATH,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,COM_MED,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,LAW_CON,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,JURIS,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,OB,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,UI_UX,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,TYPO,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_CSE_Y4,ENG,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_CSE_Y4-ENG-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,DSA,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,DBMS,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,OS,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,CN,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,AI_ML,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,SWE,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,THERMO,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,ANAT,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,PHYS,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,PHARM,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,PATH,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,COM_MED,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,LAW_CON,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,JURIS,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,OB,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,UI_UX,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,TYPO,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y1,SCI,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_DS_Y1-SCI-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,DSA,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,DBMS,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,OS,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,CN,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,AI_ML,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,SWE,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,THERMO,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,ANAT,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,PHYS,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,PHARM,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,PATH,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,COM_MED,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,LAW_CON,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,JURIS,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,OB,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,UI_UX,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,TYPO,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y2,SCI,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_DS_Y2-SCI-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,DSA,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,DBMS,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,OS,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,CN,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,AI_ML,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,SWE,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,THERMO,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,ANAT,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,PHYS,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,PHARM,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,PATH,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,COM_MED,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,LAW_CON,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,JURIS,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,OB,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,UI_UX,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,TYPO,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_DS_Y3,SCI,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_DS_Y3-SCI-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,DSA,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,DBMS,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,OS,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,CN,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,AI_ML,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,SWE,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,THERMO,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,CIRCUITS,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,ANAT,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,PHYS,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,PHARM,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,PATH,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,COM_MED,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,LAW_CON,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,LAW_IPC,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,LAW_CONTR,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,JURIS,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,CORP_ACC,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,FIN_MGT,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,MKT_MGT,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,OB,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,UI_UX,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,TYPO,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y1,DES,ARCH_DSN,DPS-GSEB-GUJ-UNI_UG_UX_Y1-DES-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,DSA,DPS-GSEB-GUJ-UNI_UG_UX_Y2-DES-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,DBMS,DPS-GSEB-GUJ-UNI_UG_UX_Y2-DES-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,OS,DPS-GSEB-GUJ-UNI_UG_UX_Y2-DES-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_UX_Y2,DES,CN,DPS-GSEB-GUJ-UNI_UG_UX_Y2-DES-CN-2026,20,25,15,20,20,40
