course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary,templatecourse,enablecompletion,showgrades,showreports,tags,course_template_code,term
DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Gujarati - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-GUJ-26,DPS-GSEB-GUJ-STD06-GEN-GUJ-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,GUJ,Gujarati,2026-2027,topics,16,1,1,1,"Gujarati course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,GUJ",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-HIN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Hindi - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-HIN-26,DPS-GSEB-GUJ-STD06-GEN-HIN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,HIN,Hindi,2026-2027,topics,16,1,1,1,"Hindi course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,HIN",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-ENG-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - English - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-ENG-26,DPS-GSEB-GUJ-STD06-GEN-ENG-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,ENG,English,2026-2027,topics,16,1,1,1,"English course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,ENG",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-MATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Mathematics - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-MATH-26,DPS-GSEB-GUJ-STD06-GEN-MATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,MATH,Mathematics,2026-2027,topics,16,1,1,1,"Mathematics course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,MATH",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-SCI-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Science - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-SCI-26,DPS-GSEB-GUJ-STD06-GEN-SCI-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,SCI,Science,2026-2027,topics,16,1,1,1,"Science course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,SCI",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-SS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Social Science - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-SS-26,DPS-GSEB-GUJ-STD06-GEN-SS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,SS,Social Science,2026-2027,topics,16,1,1,1,"Social Science course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,SS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-CS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Computer Studies - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-CS-26,DPS-GSEB-GUJ-STD06-GEN-CS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,CS,Computer Studies,2026-2027,topics,16,1,1,1,"Computer Studies course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-ART-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Art Education - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-ART-26,DPS-GSEB-GUJ-STD06-GEN-ART-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,ART,Art Education,2026-2027,topics,16,1,1,1,"Art Education course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD06-GEN-PE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 6 - GEN - Physical Education - 2026-2027,DPS-GSEB-GUJ-STD06-GEN-PE-26,DPS-GSEB-GUJ-STD06-GEN-PE-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD06_GEN,GSEB,DPS,GUJ,STD06,GEN,PE,Physical Education,2026-2027,topics,16,1,1,1,"Physical Education course for Standard 6 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD06,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-GUJ-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Gujarati - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-GUJ-26,DPS-GSEB-GUJ-STD07-GEN-GUJ-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,GUJ,Gujarati,2026-2027,topics,16,1,1,1,"Gujarati course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,GUJ",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-HIN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Hindi - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-HIN-26,DPS-GSEB-GUJ-STD07-GEN-HIN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,HIN,Hindi,2026-2027,topics,16,1,1,1,"Hindi course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,HIN",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-ENG-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - English - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-ENG-26,DPS-GSEB-GUJ-STD07-GEN-ENG-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,ENG,English,2026-2027,topics,16,1,1,1,"English course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,ENG",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-MATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Mathematics - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-MATH-26,DPS-GSEB-GUJ-STD07-GEN-MATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,MATH,Mathematics,2026-2027,topics,16,1,1,1,"Mathematics course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,MATH",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-SCI-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Science - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-SCI-26,DPS-GSEB-GUJ-STD07-GEN-SCI-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,SCI,Science,2026-2027,topics,16,1,1,1,"Science course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,SCI",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-SS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Social Science - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-SS-26,DPS-GSEB-GUJ-STD07-GEN-SS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,SS,Social Science,2026-2027,topics,16,1,1,1,"Social Science course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,SS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-CS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Computer Studies - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-CS-26,DPS-GSEB-GUJ-STD07-GEN-CS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,CS,Computer Studies,2026-2027,topics,16,1,1,1,"Computer Studies course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-ART-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Art Education - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-ART-26,DPS-GSEB-GUJ-STD07-GEN-ART-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,ART,Art Education,2026-2027,topics,16,1,1,1,"Art Education course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD07-GEN-PE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 7 - GEN - Physical Education - 2026-2027,DPS-GSEB-GUJ-STD07-GEN-PE-26,DPS-GSEB-GUJ-STD07-GEN-PE-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD07_GEN,GSEB,DPS,GUJ,STD07,GEN,PE,Physical Education,2026-2027,topics,16,1,1,1,"Physical Education course for Standard 7 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD07,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-GUJ-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Gujarati - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-GUJ-26,DPS-GSEB-GUJ-STD08-GEN-GUJ-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,GUJ,Gujarati,2026-2027,topics,16,1,1,1,"Gujarati course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,GUJ",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-HIN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Hindi - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-HIN-26,DPS-GSEB-GUJ-STD08-GEN-HIN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,HIN,Hindi,2026-2027,topics,16,1,1,1,"Hindi course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,HIN",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-ENG-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - English - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-ENG-26,DPS-GSEB-GUJ-STD08-GEN-ENG-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,ENG,English,2026-2027,topics,16,1,1,1,"English course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,ENG",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-MATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Mathematics - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-MATH-26,DPS-GSEB-GUJ-STD08-GEN-MATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,MATH,Mathematics,2026-2027,topics,16,1,1,1,"Mathematics course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,MATH",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-SCI-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Science - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-SCI-26,DPS-GSEB-GUJ-STD08-GEN-SCI-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,SCI,Science,2026-2027,topics,16,1,1,1,"Science course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,SCI",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-SS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Social Science - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-SS-26,DPS-GSEB-GUJ-STD08-GEN-SS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,SS,Social Science,2026-2027,topics,16,1,1,1,"Social Science course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,SS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-CS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Computer Studies - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-CS-26,DPS-GSEB-GUJ-STD08-GEN-CS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,CS,Computer Studies,2026-2027,topics,16,1,1,1,"Computer Studies course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-ART-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Art Education - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-ART-26,DPS-GSEB-GUJ-STD08-GEN-ART-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,ART,Art Education,2026-2027,topics,16,1,1,1,"Art Education course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD08-GEN-PE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 8 - GEN - Physical Education - 2026-2027,DPS-GSEB-GUJ-STD08-GEN-PE-26,DPS-GSEB-GUJ-STD08-GEN-PE-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD08_GEN,GSEB,DPS,GUJ,STD08,GEN,PE,Physical Education,2026-2027,topics,16,1,1,1,"Physical Education course for Standard 8 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD08,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-GUJ-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Gujarati - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-GUJ-26,DPS-GSEB-GUJ-STD09-GEN-GUJ-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,GUJ,Gujarati,2026-2027,topics,16,1,1,1,"Gujarati course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,GUJ",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-HIN-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Hindi - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-HIN-26,DPS-GSEB-GUJ-STD09-GEN-HIN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,HIN,Hindi,2026-2027,topics,16,1,1,1,"Hindi course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,HIN",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-ENG-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - English - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-ENG-26,DPS-GSEB-GUJ-STD09-GEN-ENG-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,ENG,English,2026-2027,topics,16,1,1,1,"English course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,ENG",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-MATH-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Mathematics - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-MATH-26,DPS-GSEB-GUJ-STD09-GEN-MATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,MATH,Mathematics,2026-2027,topics,16,1,1,1,"Mathematics course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,MATH",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-SCI-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Science - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-SCI-26,DPS-GSEB-GUJ-STD09-GEN-SCI-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,SCI,Science,2026-2027,topics,16,1,1,1,"Science course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,SCI",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-SS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Social Science - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-SS-26,DPS-GSEB-GUJ-STD09-GEN-SS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,SS,Social Science,2026-2027,topics,16,1,1,1,"Social Science course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,SS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-CS-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Computer Studies - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-CS-26,DPS-GSEB-GUJ-STD09-GEN-CS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,CS,Computer Studies,2026-2027,topics,16,1,1,1,"Computer Studies course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,CS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
DPS-GSEB-GUJ-STD09-GEN-PE-2026,Drona Public School - Gujarat Board Education - Gujarati Medium - Standard 9 - GEN - Physical Education - 2026-2027,DPS-GSEB-GUJ-STD09-GEN-PE-26,DPS-GSEB-GUJ-STD09-GEN-PE-2026,DRONA_TRUST_GSEB_DPS_2026_2027_GUJ_STD09_GEN,GSEB,DPS,GUJ,STD09,GEN,PE,Physical Education,2026-2027,topics,16,1,1,1,"Physical Education course for Standard 9 GEN Gujarati Medium in 2026-2027. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2026-2027,GUJ,STD09,GEN,PE",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2026-2027
